"date","age","age_group","dose1","pct_dose1","complete","pct_complete"
2021-01-16,"50-64",7,3960618,6.2,710555,1.1
2021-01-15,"50-64",7,3861249,6.1,691750,1.1
2021-01-14,"50-64",7,3635454,5.7,657608,1
2021-01-13,"50-64",7,3406653,5.4,619425,1
2021-01-12,"50-64",7,3195117,5,540240,0.8
2021-01-11,"50-64",7,3001482,4.7,446781,0.7
2021-01-10,"50-64",7,2847706,4.5,351195,0.6
2021-01-09,"50-64",7,2813282,4.4,332815,0.5
2021-01-08,"50-64",7,2736034,4.3,297365,0.5
2021-01-07,"50-64",7,2526496,4,188976,0.3
2021-01-06,"50-64",7,2310740,3.6,105088,0.2
2021-01-05,"50-64",7,2096985,3.3,54104,0.1
2021-01-04,"50-64",7,1904524,3,28263,0
2021-01-03,"50-64",7,1744448,2.7,14912,0
2021-01-02,"50-64",7,1712260,2.7,14239,0
2021-01-01,"50-64",7,1648975,2.6,13479,0
2020-12-31,"50-64",7,1629401,2.6,11601,0
2020-12-30,"50-64",7,1510879,2.4,10712,0
2020-12-29,"50-64",7,1270754,2,8780,0
2020-12-28,"50-64",7,1062180,1.7,7199,0
2020-12-27,"50-64",7,888278,1.4,6067,0
2020-12-26,"50-64",7,862316,1.4,5820,0
2020-12-25,"50-64",7,821623,1.3,5521,0
2020-12-24,"50-64",7,818146,1.3,5486,0
2020-12-23,"50-64",7,760075,1.2,5114,0
2020-12-22,"50-64",7,587758,0.9,4263,0
2020-12-21,"50-64",7,454440,0.7,3422,0
2020-12-20,"50-64",7,343389,0.5,3021,0
2020-12-19,"50-64",7,315429,0.5,2783,0
2020-12-18,"50-64",7,264689,0.4,2445,0
2020-12-17,"50-64",7,142830,0.2,2014,0
2020-12-16,"50-64",7,65045,0.1,1781,0
2020-12-15,"50-64",7,20573,0,1637,0
2020-12-14,"50-64",7,7317,0,1555,0
2020-12-13,"50-64",7,6031,0,1516,0
2022-01-12,"65-74",8,33539978,95,28767378,90.2
2022-01-11,"65-74",8,33539978,95,28767378,90.2
2022-01-10,"65-74",8,33538428,95,28766770,90.2
2022-01-09,"65-74",8,33527956,95,28762593,90.2
2022-01-08,"65-74",8,33523004,95,28760897,90.2
2022-01-07,"65-74",8,33514692,95,28757732,90.2
2022-01-06,"65-74",8,33498682,95,28750770,90.2
2022-01-05,"65-74",8,33479536,95,28743381,90.1
2022-01-04,"65-74",8,33459137,95,28735383,90.1
2022-01-03,"65-74",8,33438216,95,28727366,90.1
2022-01-02,"65-74",8,33419970,95,28720636,90.1
2022-01-01,"65-74",8,33413823,95,28718361,90.1
2021-12-31,"65-74",8,33412184,95,28717867,90.1
2021-12-30,"65-74",8,33402918,95,28714442,90.1
2021-12-29,"65-74",8,33381643,95,28706507,90
2021-12-28,"65-74",8,33357837,95,28697785,90
2021-12-27,"65-74",8,33332773,95,28688647,90
2021-12-26,"65-74",8,33308888,95,28680313,89.9
2021-12-25,"65-74",8,33301947,95,28678066,89.9
2021-12-24,"65-74",8,33301832,95,28678042,89.9
2021-12-23,"65-74",8,33294892,95,28675840,89.9
2021-12-22,"65-74",8,33271478,95,28668497,89.9
2021-12-21,"65-74",8,33241324,95,28658441,89.9
2021-12-20,"65-74",8,33208690,95,28647512,89.8
2021-12-19,"65-74",8,33177906,95,28637404,89.8
2021-12-18,"65-74",8,33168418,95,28634792,89.8
2021-12-17,"65-74",8,33152957,95,28630093,89.8
2021-12-16,"65-74",8,33123015,95,28619727,89.8
2021-12-15,"65-74",8,33092691,95,28609811,89.7
2021-12-14,"65-74",8,33062951,95,28599146,89.7
2021-12-13,"65-74",8,33033434,95,28588447,89.7
2021-12-12,"65-74",8,33005778,95,28578331,89.6
2021-12-11,"65-74",8,32997153,95,28575603,89.6
2021-12-10,"65-74",8,32982637,95,28570702,89.6
2021-12-09,"65-74",8,32953175,95,28559237,89.6
2021-12-08,"65-74",8,32920364,95,28546776,89.5
2021-12-07,"65-74",8,32886745,95,28534132,89.5
2021-12-06,"65-74",8,32852352,95,28521240,89.4
2021-12-05,"65-74",8,32818021,95,28508666,89.4
2021-12-04,"65-74",8,32807813,95,28505470,89.4
2021-12-03,"65-74",8,32790201,95,28499232,89.4
2021-12-02,"65-74",8,32753373,95,28484655,89.3
2021-12-01,"65-74",8,32713355,95,28469715,89.3
2021-11-30,"65-74",8,32672723,95,28454447,89.2
2021-11-29,"65-74",8,32635549,95,28439919,89.2
2021-11-28,"65-74",8,32602798,95,28426641,89.2
2021-11-27,"65-74",8,32593533,95,28423395,89.1
2021-11-26,"65-74",8,32579447,95,28418389,89.1
2021-11-25,"65-74",8,32557538,95,28410030,89.1
2021-11-24,"65-74",8,32556942,95,28409787,89.1
2021-11-23,"65-74",8,32531458,95,28400053,89.1
2021-11-22,"65-74",8,32495861,95,28386954,89
2021-11-21,"65-74",8,32458076,95,28372885,89
2021-11-20,"65-74",8,32446398,95,28369058,89
2021-11-19,"65-74",8,32425815,95,28361990,88.9
2021-11-18,"65-74",8,32384389,95,28345481,88.9
2021-11-17,"65-74",8,32341741,95,28329265,88.8
2021-11-16,"65-74",8,32298459,95,28312451,88.8
2021-11-15,"65-74",8,32254344,95,28295765,88.7
2021-11-14,"65-74",8,32212043,95,28279775,88.7
2021-11-13,"65-74",8,32199642,95,28275643,88.7
2021-11-12,"65-74",8,32179369,95,28268144,88.7
2021-11-11,"65-74",8,32137231,95,28250658,88.6
2021-11-10,"65-74",8,32099329,95,28235716,88.6
2021-11-09,"65-74",8,32055605,95,28218185,88.5
2021-11-08,"65-74",8,32011506,95,28201006,88.4
2021-11-07,"65-74",8,31971852,95,28185477,88.4
2021-11-06,"65-74",8,31958965,95,28181072,88.4
2021-11-05,"65-74",8,31936435,95,28172761,88.4
2021-11-04,"65-74",8,31887545,95,28152753,88.3
2021-11-03,"65-74",8,31836517,95,28132495,88.2
2021-11-02,"65-74",8,31783741,95,28111721,88.2
2021-11-01,"65-74",8,31729819,95,28090877,88.1
2021-10-31,"65-74",8,31675420,95,28070607,88
2021-10-30,"65-74",8,31658483,95,28065039,88
2021-10-29,"65-74",8,31629394,95,28054353,88
2021-10-28,"65-74",8,31570151,95,28030816,87.9
2021-10-27,"65-74",8,31509864,95,28007543,87.8
2021-10-26,"65-74",8,31446612,95,27983702,87.8
2021-10-25,"65-74",8,31381942,95,27959762,87.7
2021-10-24,"65-74",8,31313446,95,27935979,87.6
2021-10-23,"65-74",8,31292235,95,27929552,87.6
2021-10-22,"65-74",8,31259082,95,27917715,87.6
2021-10-21,"65-74",8,31207944,95,27896819,87.5
2021-10-20,"65-74",8,31182237,95,27882797,87.4
2021-10-19,"65-74",8,31156825,95,27868932,87.4
2021-10-18,"65-74",8,31130697,95,27855121,87.4
2021-10-17,"65-74",8,31103199,95,27840717,87.3
2021-10-16,"65-74",8,31095574,95,27837017,87.3
2021-10-15,"65-74",8,31082076,95,27829786,87.3
2021-10-14,"65-74",8,31053330,95,27812650,87.2
2021-10-13,"65-74",8,31025126,95,27796599,87.2
2021-10-12,"65-74",8,30996676,95,27780883,87.1
2021-10-11,"65-74",8,30965971,95,27764405,87.1
2021-10-10,"65-74",8,30935949,95,27748976,87
2021-10-09,"65-74",8,30926033,95,27744189,87
2021-10-08,"65-74",8,30909919,95,27735503,87
2021-10-07,"65-74",8,30875606,95,27715637,86.9
2021-10-06,"65-74",8,30841413,95,27697266,86.9
2021-10-05,"65-74",8,30806220,95,27678072,86.8
2021-10-04,"65-74",8,30769509,95,27658762,86.7
2021-10-03,"65-74",8,30731324,95,27640694,86.7
2021-10-02,"65-74",8,30719104,95,27634906,86.7
2021-10-01,"65-74",8,30699769,95,27624107,86.6
2021-09-30,"65-74",8,30657857,95,27600140,86.6
2021-09-29,"65-74",8,30614886,95,27577124,86.5
2021-09-28,"65-74",8,30570246,95,27554351,86.4
2021-09-27,"65-74",8,30522113,95,27530726,86.3
2021-09-26,"65-74",8,30470262,95,27510821,86.3
2021-09-25,"65-74",8,30453066,95,27503623,86.3
2021-09-24,"65-74",8,30426470,95,27491174,86.2
2021-09-23,"65-74",8,30396393,95,27468993,86.1
2021-09-22,"65-74",8,30378726,95,27451196,86.1
2021-09-21,"65-74",8,30362494,95,27433513,86
2021-09-20,"65-74",8,30345637,95,27415020,86
2021-09-19,"65-74",8,30328332,95,27396373,85.9
2021-09-18,"65-74",8,30322808,95,27390794,85.9
2021-09-17,"65-74",8,30313115,95,27380756,85.9
2021-09-16,"65-74",8,30294782,95,27358196,85.8
2021-09-15,"65-74",8,30277188,95,27337497,85.7
2021-09-14,"65-74",8,30259630,94.9,27316973,85.7
2021-09-13,"65-74",8,30241556,94.8,27296467,85.6
2021-09-12,"65-74",8,30222868,94.8,27276293,85.5
2021-09-11,"65-74",8,30216740,94.8,27270519,85.5
2021-09-10,"65-74",8,30206297,94.7,27259957,85.5
2021-09-09,"65-74",8,30183114,94.7,27237027,85.4
2021-09-08,"65-74",8,30161427,94.6,27214929,85.4
2021-09-07,"65-74",8,30140032,94.5,27193519,85.3
2021-09-06,"65-74",8,30118761,94.5,27167910,85.2
2021-09-05,"65-74",8,30115017,94.4,27163552,85.2
2021-09-04,"65-74",8,30108024,94.4,27157788,85.2
2021-09-03,"65-74",8,30097131,94.4,27147414,85.1
2021-09-02,"65-74",8,30072177,94.3,27123421,85.1
2021-09-01,"65-74",8,30048256,94.2,27100806,85
2021-08-31,"65-74",8,30022728,94.2,27078055,84.9
2021-08-30,"65-74",8,29997968,94.1,27054570,84.8
2021-08-29,"65-74",8,29973186,94,27031180,84.8
2021-08-28,"65-74",8,29965156,94,27023793,84.8
2021-08-27,"65-74",8,29951034,93.9,27010192,84.7
2021-08-26,"65-74",8,29922328,93.8,26982672,84.6
2021-08-25,"65-74",8,29893938,93.8,26957430,84.5
2021-08-24,"65-74",8,29866370,93.7,26933007,84.5
2021-08-23,"65-74",8,29839069,93.6,26908413,84.4
2021-08-22,"65-74",8,29813271,93.5,26884857,84.3
2021-08-21,"65-74",8,29805817,93.5,26878143,84.3
2021-08-20,"65-74",8,29791881,93.4,26865353,84.3
2021-08-19,"65-74",8,29763131,93.3,26839425,84.2
2021-08-18,"65-74",8,29734121,93.3,26815953,84.1
2021-08-17,"65-74",8,29704189,93.2,26792916,84
2021-08-16,"65-74",8,29675322,93.1,26770986,84
2021-08-15,"65-74",8,29647939,93,26750304,83.9
2021-08-14,"65-74",8,29639244,93,26744002,83.9
2021-08-13,"65-74",8,29624459,92.9,26733039,83.8
2021-08-12,"65-74",8,29598891,92.8,26712701,83.8
2021-08-11,"65-74",8,29573549,92.7,26694280,83.7
2021-08-10,"65-74",8,29549493,92.7,26677442,83.7
2021-08-09,"65-74",8,29523937,92.6,26660988,83.6
2021-08-08,"65-74",8,29499233,92.5,26645707,83.6
2021-08-07,"65-74",8,29491562,92.5,26641360,83.6
2021-08-06,"65-74",8,29477589,92.4,26633295,83.5
2021-08-05,"65-74",8,29448644,92.4,26617045,83.5
2021-08-04,"65-74",8,29419855,92.3,26601856,83.4
2021-08-03,"65-74",8,29391509,92.2,26587389,83.4
2021-08-02,"65-74",8,29363653,92.1,26573264,83.3
2021-08-01,"65-74",8,29337956,92,26560889,83.3
2021-07-31,"65-74",8,29329870,92,26556977,83.3
2021-07-30,"65-74",8,29316027,91.9,26549092,83.3
2021-07-29,"65-74",8,29287069,91.8,26533043,83.2
2021-07-28,"65-74",8,29260800,91.8,26518071,83.2
2021-07-27,"65-74",8,29234580,91.7,26503358,83.1
2021-07-26,"65-74",8,29207921,91.6,26489052,83.1
2021-07-25,"65-74",8,29183335,91.5,26477133,83
2021-07-24,"65-74",8,29175978,91.5,26474611,83
2021-07-23,"65-74",8,29162289,91.5,26466742,83
2021-07-22,"65-74",8,29135551,91.4,26450990,83
2021-07-21,"65-74",8,29111101,91.3,26435844,82.9
2021-07-20,"65-74",8,29088347,91.2,26420300,82.9
2021-07-19,"65-74",8,29067280,91.2,26405983,82.8
2021-07-18,"65-74",8,29048705,91.1,26392789,82.8
2021-07-17,"65-74",8,29043529,91.1,26389013,82.8
2021-07-16,"65-74",8,29033903,91.1,26381039,82.7
2021-07-15,"65-74",8,29016105,91,26365059,82.7
2021-07-14,"65-74",8,29000127,90.9,26350278,82.6
2021-07-13,"65-74",8,28985128,90.9,26335294,82.6
2021-07-12,"65-74",8,28970753,90.9,26320623,82.5
2021-07-11,"65-74",8,28956467,90.8,26306267,82.5
2021-07-10,"65-74",8,28952388,90.8,26302354,82.5
2021-07-09,"65-74",8,28943485,90.8,26293567,82.5
2021-07-08,"65-74",8,28926433,90.7,26275978,82.4
2021-07-07,"65-74",8,28909857,90.7,26258718,82.4
2021-07-06,"65-74",8,28894659,90.6,26241482,82.3
2021-07-05,"65-74",8,28879636,90.6,26223582,82.2
2021-07-04,"65-74",8,28870476,90.5,26213374,82.2
2021-07-03,"65-74",8,28869209,90.5,26212186,82.2
2021-07-02,"65-74",8,28861369,90.5,26203839,82.2
2021-07-01,"65-74",8,28845255,90.5,26186268,82.1
2021-06-30,"65-74",8,28829820,90.4,26168876,82.1
2021-06-29,"65-74",8,28813753,90.4,26150810,82
2021-06-28,"65-74",8,28798579,90.3,26132839,82
2021-06-27,"65-74",8,28785414,90.3,26119265,81.9
2021-06-26,"65-74",8,28781311,90.3,26114568,81.9
2021-06-25,"65-74",8,28772787,90.2,26103513,81.9
2021-06-24,"65-74",8,28755293,90.2,26082577,81.8
2021-06-23,"65-74",8,28738272,90.1,26061190,81.7
2021-06-22,"65-74",8,28720264,90.1,26038572,81.7
2021-06-21,"65-74",8,28703107,90,26014854,81.6
2021-06-20,"65-74",8,28688078,90,25998961,81.5
2021-06-19,"65-74",8,28684196,90,25993145,81.5
2021-06-18,"65-74",8,28675139,89.9,25979553,81.5
2021-06-17,"65-74",8,28657361,89.9,25952423,81.4
2021-06-16,"65-74",8,28639277,89.8,25923273,81.3
2021-06-15,"65-74",8,28621038,89.8,25893500,81.2
2021-06-14,"65-74",8,28602646,89.7,25861829,81.1
2021-06-13,"65-74",8,28586633,89.7,25834011,81
2021-06-12,"65-74",8,28582615,89.6,25825325,81
2021-06-11,"65-74",8,28572167,89.6,25805564,80.9
2021-06-10,"65-74",8,28552094,89.5,25769828,80.8
2021-06-09,"65-74",8,28531191,89.5,25733703,80.7
2021-06-08,"65-74",8,28511365,89.4,25698549,80.6
2021-06-07,"65-74",8,28491285,89.4,25662458,80.5
2021-06-06,"65-74",8,28473270,89.3,25631487,80.4
2021-06-05,"65-74",8,28467951,89.3,25622915,80.4
2021-06-04,"65-74",8,28455146,89.2,25601560,80.3
2021-06-03,"65-74",8,28431980,89.2,25562323,80.2
2021-06-02,"65-74",8,28408287,89.1,25522112,80
2021-06-01,"65-74",8,28383738,89,25479486,79.9
2021-05-31,"65-74",8,28357450,88.9,25428850,79.7
2021-05-30,"65-74",8,28353706,88.9,25421010,79.7
2021-05-29,"65-74",8,28347120,88.9,25411635,79.7
2021-05-28,"65-74",8,28333444,88.9,25390289,79.6
2021-05-27,"65-74",8,28307002,88.8,25343235,79.5
2021-05-26,"65-74",8,28277760,88.7,25290835,79.3
2021-05-25,"65-74",8,28247208,88.6,25237302,79.1
2021-05-24,"65-74",8,28215187,88.5,25183519,79
2021-05-23,"65-74",8,28185569,88.4,25137302,78.8
2021-05-22,"65-74",8,28175462,88.4,25122407,78.8
2021-05-21,"65-74",8,28153262,88.3,25085615,78.7
2021-05-20,"65-74",8,28114945,88.2,25019120,78.5
2021-05-19,"65-74",8,28072996,88,24948013,78.2
2021-05-18,"65-74",8,28030628,87.9,24878900,78
2021-05-17,"65-74",8,27986330,87.8,24809659,77.8
2021-05-16,"65-74",8,27948064,87.6,24751333,77.6
2021-05-15,"65-74",8,27935874,87.6,24732108,77.6
2021-05-14,"65-74",8,27909483,87.5,24686793,77.4
2021-05-13,"65-74",8,27865296,87.4,24610998,77.2
2021-05-12,"65-74",8,27824913,87.3,24529565,76.9
2021-05-11,"65-74",8,27783366,87.1,24446196,76.7
2021-05-10,"65-74",8,27738640,87,24362431,76.4
2021-05-09,"65-74",8,27704505,86.9,24296247,76.2
2021-05-08,"65-74",8,27695083,86.9,24279026,76.1
2021-05-07,"65-74",8,27668485,86.8,24229582,76
2021-05-06,"65-74",8,27619237,86.6,24136149,75.7
2021-05-05,"65-74",8,27565299,86.4,24031943,75.4
2021-05-04,"65-74",8,27510460,86.3,23923893,75
2021-05-03,"65-74",8,27454859,86.1,23819113,74.7
2021-05-02,"65-74",8,27410806,86,23733407,74.4
2021-05-01,"65-74",8,27395190,85.9,23708179,74.4
2021-04-30,"65-74",8,27359691,85.8,23650538,74.2
2021-04-29,"65-74",8,27295476,85.6,23539657,73.8
2021-04-28,"65-74",8,27226536,85.4,23407621,73.4
2021-04-27,"65-74",8,27157408,85.2,23271103,73
2021-04-26,"65-74",8,27090504,85,23141682,72.6
2021-04-25,"65-74",8,27036301,84.8,23041599,72.3
2021-04-24,"65-74",8,27016842,84.7,23013916,72.2
2021-04-23,"65-74",8,26972280,84.6,22936406,71.9
2021-04-22,"65-74",8,26902058,84.4,22792743,71.5
2021-04-21,"65-74",8,26824690,84.1,22625370,71
2021-04-20,"65-74",8,26750306,83.9,22450258,70.4
2021-04-19,"65-74",8,26676453,83.7,22282290,69.9
2021-04-18,"65-74",8,26616897,83.5,22144458,69.4
2021-04-17,"65-74",8,26594507,83.4,22099564,69.3
2021-04-16,"65-74",8,26542688,83.2,21986700,69
2021-04-15,"65-74",8,26461401,83,21786162,68.3
2021-04-14,"65-74",8,26367220,82.7,21553438,67.6
2021-04-13,"65-74",8,26268480,82.4,21323476,66.9
2021-04-12,"65-74",8,26170555,82.1,21105395,66.2
2021-04-11,"65-74",8,26068751,81.8,20897749,65.5
2021-04-10,"65-74",8,26029566,81.6,20817447,65.3
2021-04-09,"65-74",8,25936978,81.3,20627934,64.7
2021-04-08,"65-74",8,25791338,80.9,20307840,63.7
2021-04-07,"65-74",8,25626142,80.4,19930519,62.5
2021-04-06,"65-74",8,25458688,79.8,19567838,61.4
2021-04-05,"65-74",8,25304811,79.4,19207887,60.2
2021-04-04,"65-74",8,25189375,79,18911249,59.3
2021-04-03,"65-74",8,25167272,78.9,18852646,59.1
2021-04-02,"65-74",8,25089630,78.7,18640089,58.5
2021-04-01,"65-74",8,24951205,78.3,18263162,57.3
2021-03-31,"65-74",8,24765348,77.7,17755538,55.7
2021-03-30,"65-74",8,24579329,77.1,17273108,54.2
2021-03-29,"65-74",8,24413455,76.6,16818538,52.7
2021-03-28,"65-74",8,24278282,76.1,16453860,51.6
2021-03-27,"65-74",8,24232278,76,16312495,51.2
2021-03-26,"65-74",8,24120278,75.6,15994014,50.2
2021-03-25,"65-74",8,23928602,75,15467331,48.5
2021-03-24,"65-74",8,23707259,74.3,14944756,46.9
2021-03-23,"65-74",8,23483596,73.6,14491551,45.4
2021-03-22,"65-74",8,23272541,73,14123941,44.3
2021-03-21,"65-74",8,23096083,72.4,13863004,43.5
2021-03-20,"65-74",8,23028234,72.2,13756329,43.1
2021-03-19,"65-74",8,22862277,71.7,13498780,42.3
2021-03-18,"65-74",8,22585207,70.8,13111871,41.1
2021-03-17,"65-74",8,22263856,69.8,12683015,39.8
2021-03-16,"65-74",8,21962560,68.9,12270039,38.5
2021-03-15,"65-74",8,21669952,68,11880746,37.3
2021-03-14,"65-74",8,21435307,67.2,11563663,36.3
2021-03-13,"65-74",8,21340384,66.9,11422480,35.8
2021-03-12,"65-74",8,21111951,66.2,11071849,34.7
2021-03-11,"65-74",8,20737717,65,10553257,33.1
2021-03-10,"65-74",8,20291509,63.6,10078202,31.6
2021-03-09,"65-74",8,19858544,62.3,9640514,30.2
2021-03-08,"65-74",8,19446801,61,9263174,29.1
2021-03-07,"65-74",8,19095912,59.9,8973460,28.1
2021-03-06,"65-74",8,18944279,59.4,8860680,27.8
2021-03-05,"65-74",8,18620856,58.4,8578653,26.9
2021-03-04,"65-74",8,18091528,56.7,8147494,25.6
2021-03-03,"65-74",8,17495649,54.9,7707817,24.2
2021-03-02,"65-74",8,16937443,53.1,7308961,22.9
2021-03-01,"65-74",8,16441985,51.6,6962881,21.8
2021-02-28,"65-74",8,16032831,50.3,6685641,21
2021-02-27,"65-74",8,15849420,49.7,6580252,20.6
2021-02-26,"65-74",8,15461887,48.5,6307615,19.8
2021-02-25,"65-74",8,14875626,46.7,5884482,18.5
2021-02-24,"65-74",8,14300834,44.8,5462799,17.1
2021-02-23,"65-74",8,13824921,43.4,5072653,15.9
2021-02-22,"65-74",8,13477188,42.3,4756814,14.9
2021-02-21,"65-74",8,13238551,41.5,4518908,14.2
2021-02-20,"65-74",8,13146971,41.2,4417626,13.9
2021-02-19,"65-74",8,12922771,40.5,4217457,13.2
2021-02-18,"65-74",8,12622380,39.6,3917171,12.3
2021-02-17,"65-74",8,12291500,38.5,3644247,11.4
2021-02-16,"65-74",8,11922285,37.4,3378147,10.6
2021-02-15,"65-74",8,11605162,36.4,3160738,9.9
2021-02-14,"65-74",8,11355527,35.6,3011381,9.4
2021-02-13,"65-74",8,11209872,35.2,2937415,9.2
2021-02-12,"65-74",8,10865251,34.1,2773885,8.7
2021-02-11,"65-74",8,10328646,32.4,2497004,7.8
2021-02-10,"65-74",8,9850758,30.9,2241819,7
2021-02-09,"65-74",8,9397796,29.5,2005698,6.3
2021-02-08,"65-74",8,9007944,28.3,1803582,5.7
2021-02-07,"65-74",8,8695381,27.3,1656422,5.2
2021-02-06,"65-74",8,8592229,26.9,1623032,5.1
2021-02-05,"65-74",8,8292093,26,1525815,4.8
2021-02-04,"65-74",8,7822527,24.5,1355406,4.3
2021-02-03,"65-74",8,7339762,23,1182509,3.7
2021-02-02,"65-74",8,6905783,21.7,1031181,3.2
2021-02-01,"65-74",8,6571505,20.6,907018,2.8
2021-01-31,"65-74",8,6311119,19.8,806051,2.5
2021-01-30,"65-74",8,6199219,19.4,778882,2.4
2021-01-29,"65-74",8,5947458,18.7,734938,2.3
2021-01-28,"65-74",8,5524768,17.3,668891,2.1
2021-01-27,"65-74",8,5107354,16,590216,1.9
2021-01-26,"65-74",8,4722458,14.8,503733,1.6
2021-01-25,"65-74",8,4406897,13.8,427810,1.3
2021-01-24,"65-74",8,4154149,13,370238,1.2
2021-01-23,"65-74",8,4055290,12.7,357430,1.1
2021-01-22,"65-74",8,3830062,12,338177,1.1
2021-01-21,"65-74",8,3438115,10.8,314836,1
2021-01-20,"65-74",8,3083114,9.7,284041,0.9
2021-01-19,"65-74",8,2783072,8.7,242828,0.8
2021-01-18,"65-74",8,2542184,8,206786,0.6
2021-01-17,"65-74",8,2386170,7.5,182958,0.6
2021-01-16,"65-74",8,2317735,7.3,177822,0.6
2021-01-15,"65-74",8,2182077,6.8,168877,0.5
2021-01-14,"65-74",8,1947670,6.1,157578,0.5
2021-01-13,"65-74",8,1701697,5.3,145686,0.5
2021-01-12,"65-74",8,1499710,4.7,124860,0.4
2021-01-11,"65-74",8,1332213,4.2,101869,0.3
2021-01-10,"65-74",8,1202686,3.8,79605,0.2
2021-01-09,"65-74",8,1168596,3.7,75459,0.2
2021-01-08,"65-74",8,1096750,3.4,67362,0.2
2021-01-07,"65-74",8,963357,3,44382,0.1
2021-01-06,"65-74",8,826004,2.6,26325,0.1
2021-01-05,"65-74",8,701940,2.2,14654,0
2021-01-04,"65-74",8,597960,1.9,8985,0
2021-01-03,"65-74",8,519320,1.6,6022,0
2021-01-02,"65-74",8,501594,1.6,5773,0
2021-01-01,"65-74",8,471326,1.5,5430,0
2020-12-31,"65-74",8,453983,1.4,4565,0
2020-12-30,"65-74",8,409398,1.3,4082,0
2020-12-29,"65-74",8,323257,1,3145,0
2020-12-28,"65-74",8,254730,0.8,2654,0
2020-12-27,"65-74",8,204285,0.6,2220,0
2020-12-26,"65-74",8,196821,0.6,2153,0
2020-12-25,"65-74",8,185485,0.6,2071,0
2020-12-24,"65-74",8,184318,0.6,2063,0
2020-12-23,"65-74",8,169621,0.5,1969,0
2020-12-22,"65-74",8,128721,0.4,1760,0
2020-12-21,"65-74",8,97696,0.3,1552,0
2020-12-20,"65-74",8,73240,0.2,1450,0
2020-12-19,"65-74",8,67336,0.2,1403,0
2020-12-18,"65-74",8,56576,0.2,1324,0
2020-12-17,"65-74",8,32198,0.1,1236,0
2020-12-16,"65-74",8,16714,0.1,1172,0
2020-12-15,"65-74",8,7348,0,1117,0
2020-12-14,"65-74",8,4566,0,1086,0
2020-12-13,"65-74",8,4284,0,1072,0
2022-01-12,"75+",9,22718729,95,19431265,84.8
2022-01-11,"75+",9,22718729,95,19431265,84.8
2022-01-10,"75+",9,22717846,95,19430970,84.8
2022-01-09,"75+",9,22712415,95,19428756,84.8
2022-01-08,"75+",9,22710012,95,19427943,84.8
2022-01-07,"75+",9,22705998,95,19426502,84.8
2022-01-06,"75+",9,22697949,95,19423102,84.8
2022-01-05,"75+",9,22687552,95,19419072,84.8
2022-01-04,"75+",9,22675996,95,19414726,84.8
2022-01-03,"75+",9,22664609,95,19410329,84.7
2022-01-02,"75+",9,22655263,95,19406733,84.7
2022-01-01,"75+",9,22652395,95,19405665,84.7
2021-12-31,"75+",9,22651597,95,19405443,84.7
2021-12-30,"75+",9,22646609,95,19403680,84.7
2021-12-29,"75+",9,22634870,95,19399528,84.7
2021-12-28,"75+",9,22621455,95,19394533,84.7
2021-12-27,"75+",9,22607340,95,19389307,84.6
2021-12-26,"75+",9,22594761,95,19384825,84.6
2021-12-25,"75+",9,22591533,95,19383861,84.6
2021-12-24,"75+",9,22591470,95,19383833,84.6
2021-12-23,"75+",9,22587936,95,19382712,84.6
2021-12-22,"75+",9,22574422,95,19378548,84.6
2021-12-21,"75+",9,22556670,95,19372498,84.6
2021-12-20,"75+",9,22537376,95,19365942,84.5
2021-12-19,"75+",9,22519934,95,19360121,84.5
2021-12-18,"75+",9,22515018,95,19358804,84.5
2021-12-17,"75+",9,22506699,95,19356501,84.5
2021-12-16,"75+",9,22489525,95,19350685,84.5
2021-12-15,"75+",9,22470588,95,19344213,84.5
2021-12-14,"75+",9,22452407,95,19337581,84.4
2021-12-13,"75+",9,22434592,95,19331008,84.4
2021-12-12,"75+",9,22418000,95,19325079,84.4
2021-12-11,"75+",9,22413497,95,19323736,84.4
2021-12-10,"75+",9,22405916,95,19321307,84.4
2021-12-09,"75+",9,22388478,95,19314547,84.3
2021-12-08,"75+",9,22368047,95,19306782,84.3
2021-12-07,"75+",9,22346822,95,19298681,84.3
2021-12-06,"75+",9,22325227,95,19290376,84.2
2021-12-05,"75+",9,22304408,95,19282856,84.2
2021-12-04,"75+",9,22298962,95,19281178,84.2
2021-12-03,"75+",9,22289133,95,19277989,84.2
2021-12-02,"75+",9,22266347,95,19269440,84.1
2021-12-01,"75+",9,22240159,95,19259337,84.1
2021-11-30,"75+",9,22213591,95,19249451,84
2021-11-29,"75+",9,22188000,95,19239595,84
2021-11-28,"75+",9,22166737,95,19231302,84
2021-11-27,"75+",9,22161772,95,19229704,84
2021-11-26,"75+",9,22153891,95,19227047,83.9
2021-11-25,"75+",9,22140967,95,19222504,83.9
2021-11-24,"75+",9,22140512,95,19222329,83.9
2021-11-23,"75+",9,22124253,95,19216083,83.9
2021-11-22,"75+",9,22099786,95,19207116,83.9
2021-11-21,"75+",9,22074825,95,19197657,83.8
2021-11-20,"75+",9,22068054,95,19195459,83.8
2021-11-19,"75+",9,22055974,95,19191397,83.8
2021-11-18,"75+",9,22029081,95,19180894,83.7
2021-11-17,"75+",9,21997663,95,19169181,83.7
2021-11-16,"75+",9,21965892,95,19156967,83.6
2021-11-15,"75+",9,21933713,95,19144840,83.6
2021-11-14,"75+",9,21904983,95,19134360,83.5
2021-11-13,"75+",9,21897736,95,19132109,83.5
